"Name","Status","ExitCode","DesktopInteract","ErrorControl","PathName","ServiceType","StartMode","Caption","Description","InstallDate","CreationClassName","Started","SystemCreationClassName","SystemName","AcceptPause","AcceptStop","DisplayName","ServiceSpecificExitCode","StartName","State","TagId","CheckPoint","DelayedAutoStart","ProcessId","WaitHint","PSComputerName","CimClass","CimInstanceProperties","CimSystemProperties"
"W32Time","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalService","Share Process","Auto","Windows Time","Maintains date and time synchronization on all clients and servers in the network. If this service is stopped, date and time synchronization will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Windows Time","0","NT AUTHORITY\LocalService","Running","0","0","True","7028","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"WaaSMedicSvc","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k wusvcs -p","Share Process","Manual","WaaSMedicSvc",,,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","WaaSMedicSvc","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"WalletService","OK","1077","False","Ignore","C:\WINDOWS\System32\svchost.exe -k appmodel -p","Share Process","Manual","WalletService","Hosts objects used by clients of the wallet",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","WalletService","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"WarpJITSvc","OK","1077","False","Ignore","C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted","Own Process","Manual","Warp JIT Service","Enables JIT compilation support in d3d10warp.dll for processes in which code generation is disabled.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Warp JIT Service","0","NT Authority\LocalService","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"wbengine","OK","1077","False","Normal","""C:\WINDOWS\system32\wbengine.exe""","Own Process","Manual","Block Level Backup Engine Service","The WBENGINE service is used by Windows Backup to perform backup and recovery operations. If this service is stopped by a user, it may cause the currently running backup or recovery operation to fail. Disabling this service may disable backup and recovery operations using Windows Backup on this computer.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Block Level Backup Engine Service","0","localSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"WbioSrvc","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k WbioSvcGroup","Share Process","Manual","Windows Biometric Service","The Windows biometric service gives client applications the ability to capture, compare, manipulate, and store biometric data without gaining direct access to any biometric hardware or samples. The service is hosted in a privileged SVCHOST process.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Windows Biometric Service","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"Wcmsvc","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s Wcmsvc","Own Process","Auto","Windows Connection Manager","Makes automatic connect and disconnect decisions based on the network connectivity options currently available to the PC and enables management of network connectivity based on Group Policy settings.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Windows Connection Manager","0","NT Authority\LocalService","Running","0","0","False","3680","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"wcncsvc","OK","1077","False","Normal","C:\WINDOWS\System32\svchost.exe -k LocalServiceAndNoImpersonation -p","Share Process","Manual","Windows Connect Now - Config Registrar","WCNCSVC hosts the Windows Connect Now Configuration which is Microsoft's Implementation of Wireless Protected Setup (WPS) protocol. This is used to configure Wireless LAN settings for an Access Point (AP) or a Wireless Device. The service is started programmatically as needed.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Windows Connect Now - Config Registrar","0","NT AUTHORITY\LocalService","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"WdiServiceHost","OK","0","False","Normal","C:\WINDOWS\System32\svchost.exe -k LocalService -p","Share Process","Manual","Diagnostic Service Host","The Diagnostic Service Host is used by the Diagnostic Policy Service to host diagnostics that need to run in a Local Service context.  If this service is stopped, any diagnostics that depend on it will no longer function.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Diagnostic Service Host","0","NT AUTHORITY\LocalService","Running","0","0","False","9480","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"WdiSystemHost","OK","0","False","Normal","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","Share Process","Manual","Diagnostic System Host","The Diagnostic System Host is used by the Diagnostic Policy Service to host diagnostics that need to run in a Local System context.  If this service is stopped, any diagnostics that depend on it will no longer function.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Diagnostic System Host","0","LocalSystem","Running","0","0","False","9912","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"WdNisSvc","OK","0","False","Normal","""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24090.11-0\NisSrv.exe""","Own Process","Manual","Microsoft Defender Antivirus Network Inspection Service","Helps guard against intrusion attempts targeting known and newly discovered vulnerabilities in network protocols",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Microsoft Defender Antivirus Network Inspection Service","0","NT AUTHORITY\LocalService","Running","0","0","False","5028","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"WebClient","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalService -p","Share Process","Manual","WebClient","Enables Windows-based programs to create, access, and modify Internet-based files. If this service is stopped, these functions will not be available. If this service is disabled, any services that explicitly depend on it will fail to start.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","WebClient","0","NT AUTHORITY\LocalService","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"webthreatdefsvc","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k WebThreatDefense -p","Share Process","Manual","Web Threat Defense Service","Web Threat Defense Endpoint Service helps protect your computer by identifying unauthorized entities attempting to gain access to user credentials",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","True","True","Web Threat Defense Service","0","NT AUTHORITY\LocalService","Running","0","0","False","14784","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"Wecsvc","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k NetworkService -p","Share Process","Manual","Windows Event Collector","This service manages persistent subscriptions to events from remote sources that support WS-Management protocol. This includes Windows Vista event logs, hardware and IPMI-enabled event sources. The service stores forwarded events in a local Event Log. If this service is stopped or disabled event subscriptions cannot be created and forwarded events cannot be accepted.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Windows Event Collector","0","NT AUTHORITY\NetworkService","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"WEPHOSTSVC","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k WepHostSvcGroup","Share Process","Manual","Windows Encryption Provider Host Service","Windows Encryption Provider Host Service brokers encryption related functionalities from 3rd Party Encryption Providers to processes that need to evaluate and apply EAS policies. Stopping this will compromise EAS compliancy checks that have been established by the connected Mail Accounts",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Windows Encryption Provider Host Service","0","NT AUTHORITY\LocalService","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"wercplsupport","OK","1077","False","Normal","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","Share Process","Manual","Problem Reports Control Panel Support","This service provides support for viewing, sending and deletion of system-level problem reports for the Problem Reports control panel.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Problem Reports Control Panel Support","0","localSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"WerSvc","OK","0","False","Ignore","C:\WINDOWS\System32\svchost.exe -k WerSvcGroup","Own Process","Manual","Windows Error Reporting Service","Allows errors to be reported when programs stop working or responding and allows existing solutions to be delivered. Also allows logs to be generated for diagnostic and repair services. If this service is stopped, error reporting might not work correctly and results of diagnostic services and repairs might not be displayed.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Windows Error Reporting Service","0","localSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"WFDSConMgrSvc","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p","Share Process","Manual","Wi-Fi Direct Services Connection Manager Service","Manages connections to wireless services, including wireless display and docking.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Wi-Fi Direct Services Connection Manager Service","0","NT AUTHORITY\LocalService","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"WiaRpc","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Share Process","Manual","Still Image Acquisition Events","Launches applications associated with still image acquisition events.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Still Image Acquisition Events","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"WinDefend","OK","0","False","Normal","""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24090.11-0\MsMpEng.exe""","Own Process","Auto","Microsoft Defender Antivirus Service","Helps protect users from malware and other potentially unwanted software",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Microsoft Defender Antivirus Service","0","LocalSystem","Running","0","0","False","8872","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"WinHttpAutoProxySvc","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p","Share Process","Manual","WinHTTP Web Proxy Auto-Discovery Service","WinHTTP implements the client HTTP stack and provides developers with a Win32 API and COM Automation component for sending HTTP requests and receiving responses. In addition, WinHTTP provides support for auto-discovering a proxy configuration via its implementation of the Web Proxy Auto-Discovery (WPAD) protocol.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","WinHTTP Web Proxy Auto-Discovery Service","0","NT AUTHORITY\LocalService","Running","0","0","False","7652","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"Winmgmt","OK","0","False","Ignore","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Share Process","Auto","Windows Management Instrumentation","Provides a common interface and object model to access management information about operating system, devices, applications and services. If this service is stopped, most Windows-based software will not function properly. If this service is disabled, any services that explicitly depend on it will fail to start.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","True","True","Windows Management Instrumentation","0","localSystem","Running","0","0","False","3004","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"WinRM","OK","1077","False","Normal","C:\WINDOWS\System32\svchost.exe -k NetworkService -p","Share Process","Manual","Windows Remote Management (WS-Management)","Windows Remote Management (WinRM) service implements the WS-Management protocol for remote management. WS-Management is a standard web services protocol used for remote software and hardware management. The WinRM service listens on the network for WS-Management requests and processes them. The WinRM Service needs to be configured with a listener using winrm.cmd command line tool or through Group Policy in order for it to listen over the network. The WinRM service provides access to WMI data and enables event collection. Event collection and subscription to events require that the service is running. WinRM messages use HTTP and HTTPS as transports. The WinRM service does not depend on IIS but is preconfigured to share a port with IIS on the same machine.  The WinRM service reserves the /wsman URL prefix. To prevent conflicts with IIS, administrators should ensure that any websites hosted on IIS do not use the /wsman URL prefix.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Windows Remote Management (WS-Management)","0","NT AUTHORITY\NetworkService","Stopped","0","0","True","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"wisvc","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Share Process","Manual","Windows Insider Service","Provides infrastructure support for the Windows Insider Program. This service must remain enabled for the Windows Insider Program to work.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Windows Insider Service","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"WlanSvc","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Own Process","Auto","WLAN AutoConfig","The WLANSVC service provides the logic required to configure, discover, connect to, and disconnect from a wireless local area network (WLAN) as defined by IEEE 802.11 standards. It also contains the logic to turn your computer into a software access point so that other devices or computers can connect to your computer wirelessly using a WLAN adapter that can support this. Stopping or disabling the WLANSVC service will make all WLAN adapters on your computer inaccessible from the Windows networking UI. It is strongly recommended that you have the WLANSVC service running if your computer has a WLAN adapter.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","WLAN AutoConfig","0","LocalSystem","Running","0","0","False","8316","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"wlidsvc","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Share Process","Manual","Microsoft Account Sign-in Assistant","Enables user sign-in through Microsoft account identity services. If this service is stopped, users will not be able to logon to the computer with their Microsoft account.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Microsoft Account Sign-in Assistant","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"wlpasvc","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p","Share Process","Manual","Local Profile Assistant Service","This service provides profile management for subscriber identity modules",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Local Profile Assistant Service","0","NT Authority\LocalService","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"WManSvc","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Share Process","Manual","Windows Management Service","Performs management including Provisioning and Enrollment activities",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Windows Management Service","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"wmiApSrv","OK","1077","False","Normal","C:\WINDOWS\system32\wbem\WmiApSrv.exe","Own Process","Manual","WMI Performance Adapter","Provides performance library information from Windows Management Instrumentation (WMI) providers to clients on the network. This service only runs when Performance Data Helper is activated.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","WMI Performance Adapter","0","localSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"WMPNetworkSvc","OK","1077","False","Normal","""C:\Program Files\Windows Media Player\wmpnetwk.exe""","Own Process","Manual","Windows Media Player Network Sharing Service","Shares Windows Media Player libraries to other networked players and media devices using Universal Plug and Play",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Windows Media Player Network Sharing Service","0","NT AUTHORITY\NetworkService","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"workfolderssvc","OK","1077","False","Normal","C:\WINDOWS\System32\svchost.exe -k LocalService -p","Share Process","Manual","Work Folders","This service syncs files with the Work Folders server, enabling you to use the files on any of the PCs and devices on which you've set up Work Folders.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Work Folders","0","NT AUTHORITY\LocalService","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"WpcMonSvc","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalService","Own Process","Manual","Parental Controls","Enforces parental controls for child accounts in Windows. If this service is stopped or disabled, parental controls may not be enforced.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Parental Controls","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"WPDBusEnum","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted","Share Process","Manual","Portable Device Enumerator Service","Enforces group policy for removable mass-storage devices. Enables applications such as Windows Media Player and Image Import Wizard to transfer and synchronize content using removable mass-storage devices.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Portable Device Enumerator Service","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"WpnService","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Share Process","Auto","Windows Push Notifications System Service","This service runs in session 0 and hosts the notification platform and connection provider which handles the connection between the device and WNS server.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Windows Push Notifications System Service","0","LocalSystem","Running","0","0","False","8920","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"wscsvc","OK","0","False","Normal","C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p","Share Process","Auto","Security Center","The WSCSVC (Windows Security Center) service monitors and reports security health settings on the computer.  The health settings include firewall (on/off), antivirus (on/off/out of date), antispyware (on/off/out of date), Windows Update (automatically/manually download and install updates), User Account Control (on/off), and Internet settings (recommended/not recommended). The service provides COM APIs for independent software vendors to register and record the state of their products to the Security Center service.  The Security and Maintenance UI uses the service to provide systray alerts and a graphical view of the security health states in the Security and Maintenance control panel.  Network Access Protection (NAP) uses the service to report the security health states of clients to the NAP Network Policy Server to make network quarantine decisions.  The service also has a public API that allows external consumers to programmatically retrieve the aggregated security health state of the system.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Security Center","0","NT AUTHORITY\LocalService","Running","0","0","True","1904","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"WSearch","OK","0","False","Normal","C:\WINDOWS\system32\SearchIndexer.exe /Embedding","Own Process","Auto","Windows Search","Provides content indexing, property caching, and search results for files, e-mail, and other content.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Windows Search","0","LocalSystem","Running","0","0","True","12700","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"WSLService","OK","0","False","Normal","""C:\Program Files\WSL\wslservice.exe""","Own Process","Auto","WSL Service","WSL Service",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","WSL Service","0","LocalSystem","Running","0","0","False","9152","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"wuauserv","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Share Process","Manual","Windows Update","Enables the detection, download, and installation of updates for Windows and other programs. If this service is disabled, users of this computer will not be able to use Windows Update or its automatic updating feature, and programs will not be able to use the Windows Update Agent (WUA) API.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Windows Update","0","LocalSystem","Running","0","0","False","100","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"WwanSvc","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Share Process","Manual","WWAN AutoConfig","This service manages mobile broadband (GSM & CDMA) data card/embedded module adapters and connections by auto-configuring the networks. It is strongly recommended that this service be kept running for best user experience of mobile broadband devices.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","WWAN AutoConfig","0","localSystem","Running","0","0","False","8604","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"XblAuthManager","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Share Process","Manual","Xbox Live Auth Manager","Provides authentication and authorization services for interacting with Xbox Live. If this service is stopped, some applications may not operate correctly.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Xbox Live Auth Manager","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"XblGameSave","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Share Process","Manual","Xbox Live Game Save","This service syncs save data for Xbox Live save enabled games.  If this service is stopped, game save data will not upload to or download from Xbox Live.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Xbox Live Game Save","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"XboxGipSvc","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Share Process","Manual","Xbox Accessory Management Service","This service manages connected Xbox Accessories.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Xbox Accessory Management Service","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"XboxNetApiSvc","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Share Process","Manual","Xbox Live Networking Service","This service supports the Windows.Networking.XboxLive application programming interface.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Xbox Live Networking Service","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"XTU3SERVICE","OK","0","False","Normal","C:\WINDOWS\SysWOW64\XtuService.exe","Own Process","Auto","XTUOCDriverService","Intel(R) Overclocking Component Service",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","XTUOCDriverService","0","LocalSystem","Running","0","0","False","8940","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"ZeroConfigService","OK","1077","False","Normal","""C:\Program Files\Intel\WiFi\bin\ZeroConfigService.exe""","Own Process","Disabled","Intel(R) PROSet/Wireless Zero Configuration Service","Manages the zero configuration service for all the Intel® PROSet/Wireless Software components.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Intel(R) PROSet/Wireless Zero Configuration Service","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"AarSvc_aaa82","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k AarSvcGroup -p","Unknown","Manual","AarSvc_aaa82","Runtime for activating conversational agent applications",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","AarSvc_aaa82","0",,"Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"BcastDVRUserService_aaa82","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k BcastDVRUserService","Unknown","Manual","BcastDVRUserService_aaa82","This user service is used for Game Recordings and Live Broadcasts",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","BcastDVRUserService_aaa82","0",,"Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
